TYPE,CUSTOMER_DEPARTMENT,MAIN_CUSTOMER,COMPLEXITY,PRODUCT,ROUNDS,MACHINE,PROD_STE,NECK,STITCH,YARN,ORDER
CNT,French Connection Ladies,French Connection,B,Pullover,1,AUTO,ANS,High Crew Neck,Jersey,ACRYLIC,N
CNT,French Connection Ladies,French Connection,B,Pullover,2,AUTO,ANS,High Crew Neck,Jersey,ACRYLIC,Y
CNT,KWAY Gents,Cape Union Mart,B,Pullover,1,AUTO,ANS,Crew Neck,Tuck,COTTON_BLENDS,N
CNT,KWAY Gents,Cape Union Mart,C1,Pullover,1,AUTO,ANS,High Crew Neck,Jersey,MERINO_BLENDS,N
APR,KWAY Gents,Cape Union Mart,C1,Pullover,2,AUTO,ANS,High Crew Neck,Jersey,MERINO_BLENDS,Y
APR,KWAY Gents,Cape Union Mart,C1,Pullover,3,AUTO,ANS,High Crew Neck,Jersey,MERINO_BLENDS,N
CNT,KWAY Gents,Cape Union Mart,C1,Pullover,1,AUTO,ANS,High Crew Neck,Jersey,MERINO_BLENDS,N
CNT,KWAY Gents,Cape Union Mart,C2,Pullover,1,AUTO,ANS,Hood,Jersey,MERINO_BLENDS,N
CNT,LILY & ME Ladies,LILY & ME,B,Pullover,1,HF,AJX,Crew Neck,Jersey,ACRYLIC_BLENDS,Y
CNT,LILY & ME Ladies,LILY & ME,B,Pullover,2,HF,AJX,Crew Neck,Jersey,ACRYLIC_BLENDS,N
CNT,LILY & ME Ladies,LILY & ME,B,Pullover,3,HF,AJX,Crew Neck,Jersey,ACRYLIC_BLENDS,N
CNT,Moss Bros Gents,MOSS BROS,B,Pullover,1,AUTO,ANS,Turtle Neck,Jersey,MERINO,N
CNT,Rodd & Gunn N Gents,RODD & GUNN,B,Pullover,1,AUTO,ANS,StandUp,Tuck,LAMBSWOOL,N
CNT,Rodd & Gunn N Gents,RODD & GUNN,B,Pullover,2,AUTO,ANS,StandUp,Tuck,LAMBSWOOL,Y
APR,The House Of Bruar Ladies,The House Of Bruar,B,Cardigan,1,HF,ANS,V-Neck,Jersey,LAMBSWOOL,N
APR,The House Of Bruar Ladies,The House Of Bruar,B,Pullover,1,HF,ANS,High Crew Neck,Jersey,LAMBSWOOL,Y
APR,The House Of Bruar Gents,The House Of Bruar,B,Pullover,1,HF,ANS,Crew Neck,Jersey,LAMBSWOOL,Y
APR,The House Of Bruar Gents,The House Of Bruar,B,Pullover,1,HF,ANS,V-Neck,Jersey,LAMBSWOOL,Y
APR,The House Of Bruar Gents,The House Of Bruar,B,Pullover,1,HF,ANS,V-Neck,Jersey,LAMBSWOOL,Y
APR,The House Of Bruar Gents,The House Of Bruar,B,Cardigan,1,HF,ANS,V-Neck,Jersey,LAMBSWOOL,Y
APR,The House Of Bruar Gents,The House Of Bruar,B,Pullover,1,AUTO,ANS,Crew Neck,Cable/Aran,LAMBSWOOL,Y
APR,The House Of Bruar Gents,The House Of Bruar,B,Pullover,1,HF,ANS,High Crew Neck,Jersey,LAMBSWOOL,Y
APR,The House Of Bruar Gents,The House Of Bruar,B,Cardigan,1,HF,ANS,High Crew Neck,Jersey,LAMBSWOOL,Y
APR,The House Of Bruar Gents,The House Of Bruar,B,Cardigan,1,HF,ANS,High Crew Neck,Jersey,LAMBSWOOL,Y
CNT,Moss Bros Gents,MOSS BROS,B,Bonnet,1,AUTO,ANS,Not Applicable,Tuck,LAMBSWOOL,N
CNT,Moss Bros Gents,MOSS BROS,B,Bonnet,2,AUTO,ANS,Not Applicable,Tuck,LAMBSWOOL,Y
CNT,Moss Bros Gents,MOSS BROS,B,Scarf,1,AUTO,ANS,Not Applicable,Tuck,LAMBSWOOL,N
CNT,Moss Bros Gents,MOSS BROS,B,Scarf,2,AUTO,ANS,Not Applicable,Tuck,LAMBSWOOL,Y
CNT,LACOSTE-LIVE-GENTS,Lacoste,B,Pullover,1,AUTO,ANS,Crew Neck,Rib,COTTON_BLENDS,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,B,Pullover,2,AUTO,ANS,Crew Neck,Rib,COTTON_BLENDS,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,B,Pullover,3,AUTO,ANS,Crew Neck,Double bed,COTTON_BLENDS,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,B,Pullover,4,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,1,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,2,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,3,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,LACOSTE-LADIES-SPW,Lacoste,B,Pullover,1,AUTO,ANS,High Crew Neck,Double bed,COTTON_BLENDS,N
CNT,LACOSTE-LADIES-SPW,Lacoste,B,Pullover,2,AUTO,ANS,High Crew Neck,Double bed,COTTON_BLENDS,N
CNT,LACOSTE-LIVE-LADIES,Lacoste,C1,Pullover,1,AUTO,FKL,Polo Collar,Lace,COTTON,N
CNT,LACOSTE-LIVE-LADIES,Lacoste,C1,Pullover,2,AUTO,FKL,Polo Collar,Lace,COTTON,N
CNT,LACOSTE-LIVE-LADIES,Lacoste,C1,Pullover,3,AUTO,FKL,Polo Collar,Lace,COTTON,N
CNT,LACOSTE-LIVE-LADIES,Lacoste,B,Pullover,4,AUTO,FKL,Polo Collar,Lace,COTTON,N
CNT,LACOSTE-LIVE-LADIES,Lacoste,B,Tops,1,AUTO,FKL,Crew Neck,Lace,COTTON,N
CNT,LACOSTE-LIVE-LADIES,Lacoste,B,Tops,2,AUTO,FKL,Crew Neck,Lace,COTTON,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,C1,Swatch,1,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,C1,Swatch,2,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,B,Pullover,3,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,Bonobo Gents,Bonobo Planet,B,Pullover,1,AUTO,ANS,Turtle Neck,Knit/purl,COTTON_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,B,Pullover,1,AUTO,ANS,Crew Neck,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,B,Pullover,2,AUTO,ANS,Crew Neck,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,B,Pullover,3,AUTO,ANS,Crew Neck,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,B,Pullover,4,AUTO,ANS,Crew Neck,Jacquard,WOOL_BLENDS,N
CNT,TM Lewin Gents,TM LEWIN,C1,Cardigan,1,AUTO,ANS,High Crew Neck,Jersey,LAMBSWOOL,N
CNT,Next Retail Limited Gents,Next Retail Limited,B,Pullover,1,HF,US1,Crew Neck,Jersey,LAMBSWOOL,N
CNT,Next Retail Limited Gents,Next Retail Limited,B,Pullover,2,HF,US1,Crew Neck,Jersey,LAMBSWOOL,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,B,Pullover,1,AUTO,ANS,High Crew Neck,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,C1,Pullover,2,AUTO,ANS,V-Neck,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,C1,Pullover,3,AUTO,ANS,V-Neck,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,C1,Pullover,4,AUTO,ANS,V-Neck,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,B,Pullover,1,AUTO,ANS,V-Neck,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,B,Trousers,1,AUTO,ANS,Not Applicable,Jacquard,WOOL_BLENDS,N
CNT,Tommy Hilfiger Ladies,Tommy Hilfiger,B,Trousers,2,AUTO,ANS,Not Applicable,Jacquard,WOOL_BLENDS,N
APR,Relay Gents,Markham,B,Pullover,1,AUTO,ANS,Crew Neck,Tuck,COTTON,Y
APR,Relay Gents,Markham,B,Pullover,2,AUTO,ANS,Crew Neck,Tuck,COTTON,N
CNT,Joseph Abboud Gents,Tailored Brand,C2,Cardigan,1,AUTO,ANS,Shawl Collar,Tuck,LAMBSWOOL_BLENDS,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,C1,Pullover,1,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,B,Pullover,2,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,LACOSTE-LIVE-GENTS,Lacoste,B,Pullover,3,AUTO,ANS,Crew Neck,Jacquard,COTTON_BLENDS,N
CNT,Joseph Abboud Gents,Tailored Brand,C1,Pullover,1,AUTO,ANS,High Crew Neck,Jersey,LAMBSWOOL,N
CNT,Joseph Abboud Gents,Tailored Brand,C2,Cardigan,1,AUTO,ANS,Shawl Collar,Tuck,LAMBSWOOL_BLENDS,N
CNT,Next Outlet Gents,Next Retail Limited,B,Pullover,1,HF,US1,Crew Neck,Jersey,LAMBSWOOL,N
CNT,Next Outlet Gents,Next Retail Limited,C1,Pullover,1,HF,AJX,High Crew Neck,Jersey,POLYESTER_BLENDS,N
APR,Next Outlet Gents,Next Retail Limited,C1,Pullover,2,HF,AJX,High Crew Neck,Jersey,POLYESTER_BLENDS,Y
CNT,Next Outlet Gents,Next Retail Limited,B,Pullover,1,AUTO,ANS,Crew Neck,Cable/Aran,LAMBSWOOL,N
CNT,Next Outlet Gents,Next Retail Limited,B,Pullover,2,AUTO,ANS,Crew Neck,Cable/Aran,LAMBSWOOL,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C2,Pullover,1,AUTO,ANS,GrandDad Collar,Jersey,LAMBSWOOL,N
APR,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C2,Pullover,2,AUTO,ANS,GrandDad Collar,Jersey,LAMBSWOOL,N
APR,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C2,Pullover,3,AUTO,ANS,GrandDad Collar,Jersey,LAMBSWOOL,Y
APR,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C2,Pullover,4,AUTO,ANS,GrandDad Collar,Jersey,LAMBSWOOL,N
CNT,Next Outlet Gents,Next Retail Limited,C1,Pullover,1,HF,US1,High Crew Neck,Jersey,LAMBSWOOL,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,Crew Neck,Jacquard,LAMBSWOOL,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,2,AUTO,ANS,Crew Neck,Jacquard,LAMBSWOOL,N
APR,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Swatch,3,AUTO,ANS,Not Applicable,Jacquard,LAMBSWOOL,N
CNT,Next Outlet Gents,Next Retail Limited,C1,Pullover,1,AUTO,ANS,High Crew Neck,Knit/purl,LAMBSWOOL,N
CNT,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,V-Neck,Jersey,LAMBSWOOL_BLENDS,N
CNT,Next Retail Limited Gents,Next Retail Limited,C1,Pullover,1,HF,US1,V-Neck,Jersey,LAMBSWOOL,N
CNT,Next Retail Limited Gents,Next Retail Limited,C1,Pullover,2,HF,US1,V-Neck,Jersey,LAMBSWOOL,N
APR,Next Retail Limited Gents,Next Retail Limited,C1,Pullover,3,HF,US1,V-Neck,Jersey,LAMBSWOOL,N
CNT,Next Retail Limited Gents,Next Retail Limited,C1,Pullover,1,HF,US1,High Crew Neck,Jersey,LAMBSWOOL,N
CNT,Next Retail Limited Gents,Next Retail Limited,C1,Pullover,2,HF,US1,High Crew Neck,Jersey,LAMBSWOOL,N
CNT,Stockomani - Gents,Stockomani,B,Pullover,1,AUTO,AJX,Crew Neck,Tuck,COTTON,N
CNT,Stockomani - Gents,Stockomani,B,Pullover,1,AUTO,AJX,Crew Neck,Tuck,COTTON,N
CNT,Stockomani - Gents,Stockomani,B,Pullover,1,HF,AJX,Crew Neck,Jersey,CASHMERE,N
APR,Stockomani - Gents,Stockomani,B,Pullover,2,HF,AJX,Crew Neck,Jersey,CASHMERE,N
APR,Stockomani - Gents,Stockomani,B,Pullover,3,HF,AJX,Crew Neck,Jersey,CASHMERE,N
APR,Stockomani - Gents,Stockomani,B,Pullover,4,HF,AJX,Crew Neck,Jersey,CASHMERE,Y
CNT,Stockomani - Gents,Stockomani,C1,Pullover,1,HF,AJX,High Crew Neck,Jersey,CASHMERE,N
APR,Stockomani - Gents,Stockomani,C1,Pullover,2,HF,AJX,High Crew Neck,Jersey,CASHMERE,N
APR,Stockomani - Gents,Stockomani,C1,Pullover,3,HF,AJX,High Crew Neck,Jersey,CASHMERE,N
APR,Stockomani - Gents,Stockomani,B,Pullover,4,HF,AJX,High Crew Neck,Jersey,CASHMERE,Y
CNT,Stockomani - Ladies,Stockomani,B,Pullover,1,HF,AJX,V-Neck,Jersey,CASHMERE,N
APR,Stockomani - Ladies,Stockomani,B,Pullover,2,HF,AJX,V-Neck,Jersey,CASHMERE,Y
CNT,Stockomani - Ladies,Stockomani,B,Pullover,1,HF,AJX,Turtle Neck,Jersey,CASHMERE,N
APR,Stockomani - Ladies,Stockomani,B,Pullover,2,HF,AJX,Turtle Neck,Jersey,CASHMERE,N
APR,Stockomani - Ladies,Stockomani,B,Pullover,3,HF,AJX,Turtle Neck,Jersey,CASHMERE,Y
CNT,Stockomani - Ladies,Stockomani,B,Pullover,1,HF,AJX,Boat Neck,Jersey,CASHMERE,N
APR,Stockomani - Ladies,Stockomani,C1,Pullover,2,HF,AJX,Boat Neck,Jersey,CASHMERE,N
APR,Stockomani - Ladies,Stockomani,B,Pullover,3,HF,AJX,Boat Neck,Jersey,CASHMERE,Y
CNT,Stockomani - Gents,Stockomani,B,Pullover,1,HF,AJX,V-Neck,Jersey,CASHMERE,N
APR,Stockomani - Gents,Stockomani,B,Pullover,2,HF,AJX,V-Neck,Jersey,CASHMERE,N
APR,Stockomani - Gents,Stockomani,B,Pullover,3,HF,AJX,V-Neck,Jersey,CASHMERE,Y
CNT,Sandro Gents,Sandro,B,Pullover,1,HF,US1,Crew Neck,Jersey,CASHMERE,N
CNT,Next Ladies,Next Retail Limited,C1,Trousers,1,AUTO,ANS,Not Applicable,Jersey,MERINO_BLENDS,N
CNT,Zadig & Voltaire Gents,Zadig & Voltaire,C1,Pullover,1,AUTO,FKL,Crew Neck,Double bed,WOOL_BLENDS,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,1,AUTO,FKL,Crew Neck,Tuck,COTTON_BLENDS,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,2,AUTO,FKL,Crew Neck,Tuck,COTTON_BLENDS,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,3,AUTO,FKL,Crew Neck,Tuck,COTTON_BLENDS,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,4,AUTO,ANS,Crew Neck,Tuck,COTTON_BLENDS,N
APR,Moss Bros Gents,MOSS BROS,B,Pullover,1,AUTO,ANS,Crew Neck,Jersey,COTTON_BLENDS,Y
CNT,Next Ladies,Next Retail Limited,B,Pullover,1,AUTO,ANS,Hood,Jersey,MERINO_BLENDS,N
APR,Lacoste Gents SPW,Lacoste,B,Pullover,1,AUTO,ANS,V-Neck,Jersey,WOOL,N
CNT,Next Ladies,Next Retail Limited,C2,Cardigan,1,AUTO,FKL,Y-Shape Neck,Jersey,MERINO_BLENDS,N
CNT,Zadig & Voltaire Gents,Zadig & Voltaire,C1,Pullover,1,AUTO,ANS,Crew Neck,Double bed,COTTON,N
CNT,LACOSTE-LADIES-SPW,Lacoste,B,Trousers,1,AUTO,ANS,Not Applicable,Double bed,COTTON_BLENDS,N
CNT,LACOSTE-LADIES-SPW,Lacoste,B,Trousers,2,AUTO,ANS,Not Applicable,Double bed,COTTON_BLENDS,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,Crew Neck,Intarsia,LAMBSWOOL,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,2,AUTO,ANS,Crew Neck,Intarsia,LAMBSWOOL,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,3,AUTO,ANS,Crew Neck,Intarsia,LAMBSWOOL,N
CNT,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,V-Neck,Rib,LAMBSWOOL_BLENDS,N
CNT,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,C2,Cardigan,1,AUTO,ANS,V-Neck,Rib,MERINO,N
CNT,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,Crew Neck,Rib,MERINO,N
CNT,French Connection Ladies,French Connection,B,Pullover,1,AUTO,ANS,Turtle Neck,Jersey,ACRYLIC,Y
CNT,French Connection Ladies,French Connection,B,Pullover,2,AUTO,ANS,Turtle Neck,Jersey,ACRYLIC,N
CNT,Zadig & Voltaire Ladies,Zadig & Voltaire,C1,Trousers,1,AUTO,ANS,Not Applicable,Double bed,LAMBSWOOL,N
CNT,Zadig & Voltaire Ladies,Zadig & Voltaire,C1,Trousers,2,AUTO,ANS,Not Applicable,Double bed,CASHMERE,N
CNT,Zadig & Voltaire Ladies,Zadig & Voltaire,C1,Trousers,3,AUTO,ANS,Not Applicable,Double bed,CASHMERE,N
CNT,Zadig & Voltaire Ladies,Zadig & Voltaire,C1,Pullover,1,AUTO,ANS,Hood,Double bed,LAMBSWOOL,N
CNT,Zadig & Voltaire Ladies,Zadig & Voltaire,C1,Pullover,2,AUTO,ANS,Hood,Double bed,CASHMERE,N
CNT,Moss Bros Gents,MOSS BROS,B,Pullover,1,HF,US1,Crew Neck,Jersey,LAMBSWOOL,N
APR,Moss Bros Gents,MOSS BROS,B,Pullover,2,HF,US1,Crew Neck,Jersey,LAMBSWOOL,Y
APR,Stockomani - Gents,Stockomani,B,Pullover,1,HF,AJX,V-Neck,Jersey,LAMBSWOOL_BLENDS,N
APR,Stockomani - Gents,Stockomani,B,Pullover,2,HF,AJX,V-Neck,Jersey,LAMBSWOOL_BLENDS,Y
APR,Stockomani - Gents,Stockomani,C1,Pullover,1,HF,AJX,High Crew Neck,Jersey,LAMBSWOOL_BLENDS,N
APR,Stockomani - Gents,Stockomani,C1,Pullover,2,HF,AJX,High Crew Neck,Jersey,LAMBSWOOL_BLENDS,Y
CNT,NVI Ladies,NVI,B,Cardigan,1,HF,AJX,V-Neck,Jersey,COTTON_BLENDS,Y
CNT,NVI Ladies,NVI,B,Cardigan,2,HF,AJX,V-Neck,Jersey,COTTON_BLENDS,N
CNT,NVI Ladies,NVI,B,Cardigan,3,HF,AJX,V-Neck,Jersey,COTTON_BLENDS,N
APR,Stockomani - Gents,Stockomani,C1,Pullover,1,HF,AJX,High Crew Neck,Jersey,LAMBSWOOL_BLENDS,N
APR,Stockomani - Gents,Stockomani,C1,Pullover,2,HF,AJX,High Crew Neck,Jersey,LAMBSWOOL_BLENDS,Y
APR,Stockomani - Gents,Stockomani,B,Pullover,1,AUTO,AJX,Turtle Neck,Cable/Aran,LAMBSWOOL_BLENDS,N
APR,Stockomani - Gents,Stockomani,B,Pullover,2,AUTO,AJX,Turtle Neck,Cable/Aran,LAMBSWOOL_BLENDS,Y
CNT,Moss Bros Gents,MOSS BROS,B,Pullover,1,HF,US1,Crew Neck,Jersey,LAMBSWOOL,N
APR,Moss Bros Gents,MOSS BROS,B,Pullover,2,HF,US1,Crew Neck,Jersey,LAMBSWOOL,Y
APR,Stockomani - Gents,Stockomani,B,Pullover,1,HF,AJX,Crew Neck,Jersey,LAMBSWOOL_BLENDS,N
APR,Stockomani - Gents,Stockomani,B,Pullover,2,HF,AJX,Crew Neck,Jersey,LAMBSWOOL_BLENDS,Y
CNT,Training For Gents,Training For,C1,Pullover,1,AUTO,ANS,High Crew Neck,Jersey,MERINO_BLENDS,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C1,Trousers,1,AUTO,ANS,Not Applicable,Jersey,LAMBSWOOL_BLENDS,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C1,Trousers,2,AUTO,ANS,Not Applicable,Jersey,LAMBSWOOL_BLENDS,N
CNT,TM Lewin Gents,TM LEWIN,B,Pullover,1,HF,US1,Turtle Neck,Jersey,LAMBSWOOL,N
APR,TM Lewin Gents,TM LEWIN,B,Pullover,2,HF,US1,Turtle Neck,Jersey,LAMBSWOOL,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,Crew Neck,Tuck,LAMBSWOOL_BLENDS,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,2,AUTO,ANS,Crew Neck,Tuck,LAMBSWOOL_BLENDS,N
CNT,Kenneth Cole Awear (KCA) Gents,Tailored Brand,C1,Pullover,1,AUTO,ANS,Crew Neck,Jersey,MERINO_BLENDS,N
CNT,Kenneth Cole Awear (KCA) Gents,Tailored Brand,C1,Pullover,1,AUTO,ANS,Crew Neck,Jersey,MERINO_BLENDS,Y
APR,Kenneth Cole Awear (KCA) Gents,Tailored Brand,C1,Pullover,2,AUTO,ANS,Crew Neck,Jersey,MERINO_BLENDS,N
CNT,Kenneth Cole Awear (KCA) Gents,Tailored Brand,B,Pullover,1,AUTO,ANS,Crew Neck,Jersey,MERINO_BLENDS,Y
APR,Kenneth Cole Awear (KCA) Gents,Tailored Brand,C1,Pullover,2,AUTO,ANS,Crew Neck,Jersey,MERINO_BLENDS,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,Crew Neck,Jacquard,LAMBSWOOL,N
CNT,Diana Gents,DIANA,B,Pullover,1,AUTO,ANS,Crew Neck,Jersey,VISCOSE_BLENDS,N
APR,Rodd & Gunn S Gents,RODD & GUNN,C1,Pullover,1,AUTO,ANS,High Crew Neck,Tuck,LAMBSWOOL,Y
APR,Rodd & Gunn S Gents,RODD & GUNN,C1,Pullover,2,AUTO,ANS,High Crew Neck,Tuck,LAMBSWOOL,Y
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C2,Pullover,1,HF,US1,Polo Collar,Jersey,LAMBSWOOL,Y
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C1,Pullover,2,HF,US1,Polo Collar,Jersey,LAMBSWOOL,N
APR,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C1,Pullover,3,HF,US1,Polo Collar,Jersey,LAMBSWOOL,N
CNT,Collection Gents - North,Collection,B,Pullover,1,AUTO,FKL,Crew Neck,Knit/purl,COTTON,N
CNT,Devred SAS Gents,Devred SAS,C1,Cardigan,1,AUTO,ANS,High Crew Neck,Jersey,MERINO,N
APR,Devred SAS Gents,Devred SAS,C1,Cardigan,2,AUTO,ANS,High Crew Neck,Jersey,MERINO,Y
CNT,Devred SAS Gents,Devred SAS,C1,Pullover,1,AUTO,ANS,High Crew Neck,Jersey,MERINO,N
APR,Devred SAS Gents,Devred SAS,C1,Pullover,2,AUTO,ANS,High Crew Neck,Jersey,MERINO,Y
CNT,Gant Gents,GANT,B,Pullover,1,AUTO,FKL,V-Neck,Jersey,LAMBSWOOL,N
CNT,Gant Gents,GANT,B,Pullover,2,AUTO,FKL,Crew Neck,Jersey,LAMBSWOOL,N
CNT,Diana - Scoth & Soda Gents,DIANA,B,Pullover,1,AUTO,ANS,Crew Neck,Tuck,VISCOSE_BLENDS,N
CNT,Next Outlet Gents,Next Retail Limited,B,Pullover,1,HF,US1,Crew Neck,Jersey,LAMBSWOOL_BLENDS,N
CNT,Cape Union Mart Old Khaki Ladies,Cape Union Mart,C1,Cardigan,1,AUTO,ANS,V-Neck,Tuck,COTTON,N
CNT,Cape Union Mart Old Khaki Ladies,Cape Union Mart,C1,Cardigan,2,AUTO,ANS,V-Neck,Tuck,COTTON,N
CNT,Cape Union Mart Old Khaki Ladies,Cape Union Mart,C1,Cardigan,3,AUTO,ANS,V-Neck,Tuck,COTTON,N
CNT,Cape Union Mart Old Khaki Ladies,Cape Union Mart,C1,Cardigan,4,AUTO,ANS,V-Neck,Tuck,COTTON,N
APR,Cape Union Mart Old Khaki Ladies,Cape Union Mart,C1,Cardigan,5,AUTO,ANS,V-Neck,Tuck,COTTON,N
CNT,Next Outlet Gents,Next Retail Limited,B,Pullover,1,HF,US1,Crew Neck,Jersey,LAMBSWOOL_BLENDS,N
CNT,Cape Union Mart Old Khaki Ladies,Cape Union Mart,B,Pullover,1,AUTO,ANS,Crew Neck,Stripes,COTTON,N
APR,Cape Union Mart Old Khaki Ladies,Cape Union Mart,B,Pullover,2,AUTO,ANS,Crew Neck,Stripes,COTTON,Y
CNT,Diana - Scoth & Soda Gents,DIANA,B,Pullover,1,AUTO,ANS,Crew Neck,Jersey,VISCOSE_BLENDS,N
CNT,Monoprix Exploitation Babies,Monoprix Exploitation,B,Pullover,1,HF,US1,Crew Neck,Jersey,LAMBSWOOL_BLENDS,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,1,AUTO,FKL,Turtle Neck,Jersey,MERINO,N
CNT,Lacoste Gents SPW,Lacoste,B,Pullover,2,AUTO,FKL,Turtle Neck,Jersey,MERINO,Y
APR,Lacoste Gents SPW,Lacoste,B,Pullover,3,AUTO,ANS,Turtle Neck,Jersey,MERINO,N
CNT,Lacoste Gents SPW,Lacoste,C1,Cardigan,1,AUTO,ANS,High Crew Neck,Double bed,MERINO,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,C2,Pullover,1,HF,US1,Rugby collar,Jersey,LAMBSWOOL,N
CNT,Cape Union Mart Old Khaki Ladies,Cape Union Mart,B,Pullover,1,AUTO,ANS,V-Neck,Tuck,COTTON,N
CNT,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,V-Neck,Jersey,MERINO,N
APR,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,B,Pullover,2,AUTO,ANS,V-Neck,Jersey,MERINO,Y
CNT,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,C1,Cardigan,1,AUTO,ANS,Crew Neck,Jersey,MERINO,N
APR,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,C1,Cardigan,2,AUTO,ANS,Crew Neck,Jersey,MERINO,N
APR,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,C1,Cardigan,3,AUTO,ANS,Crew Neck,Jersey,MERINO,N
APR,Marks & Spencer Plc T38 Ladies,Marks & Spencer Plc,C1,Cardigan,4,AUTO,ANS,Crew Neck,Jersey,MERINO,Y
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,1,AUTO,ANS,Crew Neck,Cable/Aran,MERINO_BLENDS,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,2,AUTO,ANS,Crew Neck,Cable/Aran,MERINO_BLENDS,N
CNT,Marks & Spencer Plc T30 Gents,Marks & Spencer Plc,B,Pullover,3,AUTO,ANS,Crew Neck,Cable/Aran,MERINO_BLENDS,N
